4401	444.3874565	18.66441812	0.712515251	0.069179028	30
4601	444.3874565	18.58906647	0.427029975	0.068663957	30
4801	444.3874565	18.57906382	0.364552708	0.06890897	30
5001	444.3874565	18.67682004	0.415119481	0.069986509	30
5201	444.3874565	18.60366263	0.364552708	0.069019549	30
5401	444.3874565	18.61054855	0.364552708	0.068896822	30
5601	444.3874565	18.72608591	0.565503066	0.069483173	30
5801	444.3874565	18.60190036	0.364552708	0.068061592	30
6001	444.3874565	18.64453799	0.364552708	0.068262851	30
6201	444.3874565	18.66935169	0.364552708	0.068475417	30
6401	444.3874565	18.67996541	0.372899952	0.068872265	30
6601	444.3874565	18.72768939	0.364552708	0.069800133	30
6801	444.3874565	18.6370544	0.431765794	0.068747096	30
7001	444.3874565	18.69838563	0.367746446	0.068843644	30
7201	444.3874565	18.70258044	0.364552708	0.071160757	30
7401	444.3874565	18.64611123	0.364552708	0.06674956	30
7601	444.3874565	18.6358905	0.450921927	0.071782313	30
7801	444.3874565	18.56165181	0.372438507	0.07028467	30
8001	444.3874565	18.62440334	0.364552708	0.067336091	30
8201	444.3874565	18.69632646	0.681511545	0.070915395	30
8401	444.3874565	18.65821169	0.481543207	0.069645284	30
8601	444.3874565	18.66556437	0.364552708	0.067989819	30
8801	444.3874565	18.50818308	0.364552708	0.068218921	30
9001	444.3874565	18.78843201	0.364552708	0.068329227	30
9201	444.3874565	18.68355336	0.570778871	0.068910696	30
9401	444.3874565	18.66860472	0.364552708	0.067620083	30
9601	444.3874565	18.63088832	0.402782125	0.068835562	30
9801	444.3874565	18.61526031	0.364552708	0.067862979	30
10001	444.3874565	18.65642763	0.364552708	0.066353819	30
1	502.9162913	30.89320304	31.98262052	1.388649462	40
201	444.4607353	20.63161588	4.105284808	0.194309562	40
401	444.4607353	20.12870979	2.085624251	0.113975189	40
601	444.4607353	19.85293899	1.616953131	0.097834137	40
801	444.4607353	19.91623973	1.346595606	0.091198336	40
1001	444.4607353	19.80806554	1.107144959	0.082174488	40
1201	444.4607353	19.62451978	0.882743552	0.076839276	40
1401	444.4607353	19.6906093	0.649595171	0.075227434	40
1601	444.4607353	19.71726069	0.658660008	0.075520317	40
1801	444.4607353	19.7431088	0.571429496	0.074519079	40
2001	444.4607353	19.61213198	0.390230597	0.069987886	40
2201	444.4607353	19.53839111	0.479427045	0.074031959	40
2401	444.4607353	19.62862618	0.421155827	0.072847395	40
2601	444.4607353	19.65746916	0.486838015	0.07512477	40
2801	444.4607353	19.69265475	0.369102578	0.068912507	40
3001	444.4607353	19.59345906	0.469790385	0.069204243	40
3201	444.4607353	19.66918318	0.473467533	0.0711106	40
3401	444.4607353	19.76953053	0.443469568	0.072525365	40
3601	444.4607353	19.65136624	0.388559689	0.069413983	40
3801	444.4607353	19.63767167	0.479506748	0.071109553	40
4001	444.4607353	19.53220148	0.400741411	0.071891356	40
4201	444.4607353	19.71070925	0.369102578	0.066988064	40
4401	444.4607353	19.75269047	0.369102578	0.069661813	40
4601	444.4607353	19.73575294	0.369102578	0.070731078	40
4801	444.4607353	19.57866945	0.369102578	0.068915347	40
5001	444.4607353	19.5861127	0.369102578	0.068786102	40
5201	444.4607353	19.64565708	0.587951575	0.073645432	40
5401	444.4607353	19.64814664	0.592980092	0.07402548	40
5601	444.4607353	19.56793191	0.7499908	0.072842722	40
5801	444.4607353	19.67825341	0.369102578	0.0707543	40
6001	444.4607353	19.57686664	0.393697031	0.071671516	40
6201	444.4607353	19.61330962	0.413851283	0.071168569	40
6401	444.4607353	19.64427039	0.42905296	0.073351182	40
6601	444.4607353	19.67333546	0.450180212	0.07041872	40
6801	444.4607353	19.51807216	0.369102578	0.069461532	40
7001	444.4607353	19.83856657	0.369102578	0.067860355	40
7201	444.4607353	19.64194243	0.673788064	0.072495825	40
7401	444.4607353	19.66835691	0.369102578	0.071192634	40
7601	444.4607353	19.63800987	0.446543353	0.072907472	40
7801	444.4607353	19.75985852	0.369102578	0.068522873	40
8001	444.4607353	19.62286518	0.369102578	0.071439203	40
8201	444.4607353	19.58241865	0.369102578	0.070531025	40
8401	444.4607353	19.64089469	0.369102578	0.070006508	40
8601	444.4607353	19.65569619	0.369102578	0.070886361	40
8801	444.4607353	19.76653547	0.369102578	0.071377434	40
9001	444.4607353	19.6065126	0.53427969	0.072951597	40
9201	444.4607353	19.58771847	0.506826882	0.072193604	40
9401	444.4607353	19.65130661	0.369102578	0.070836087	40
9601	444.4607353	19.67460254	0.675996157	0.071737247	40
9801	444.4607353	19.66329737	0.415121726	0.071892974	40
10001	444.4607353	19.64730146	0.40924789	0.072767067	40
1	444.3566136	27.06598877	57.95303519	1.489090208	50
201	444.3566136	19.37591283	7.807459746	0.231227474	50
401	444.3566136	18.70616336	4.087364909	0.14308469	50
601	444.3566136	18.62472309	2.932952891	0.120424982	50
801	444.3566136	18.61046058	2.121211576	0.103706725	50
1001	444.3566136	18.47174516	1.79717375	0.095897754	50
1201	444.3566136	18.362942	1.539656238	0.094213849	50
1401	444.3566136	18.33998587	1.304062624	0.092433479	50
1601	444.3566136	18.43759884	1.126011978	0.088545577	50
1801	444.3566136	18.29247742	1.121083229	0.088341937	50
2001	444.3566136	18.3012821	0.839531007	0.086534015	50
2201	444.3566136	18.34391196	1.035739906	0.089883641	50
2401	444.3566136	18.22650774	0.822432192	0.087051726	50
2601	444.3566136	18.3428704	0.693600645	0.084868959	50
2801	444.3566136	18.29254837	0.624810426	0.08316508	50
3001	444.3566136	18.25867808	0.588330024	0.084211294	50
3201	444.3566136	18.36489342	0.556243556	0.083021135	50
3401	444.3566136	18.27714574	0.617122811	0.082949058	50
3601	444.3566136	18.35462123	0.718800193	0.086331096	50
3801	444.3566136	18.42397136	0.503694168	0.083878205	50
4001	444.3566136	18.40237155	0.55000172	0.085676013	50
4201	444.3566136	18.32388662	0.615847431	0.084896485	50
4401	444.3566136	18.37141391	0.527754576	0.084106383	50
4601	444.3566136	18.41423193	0.467282052	0.085153703	50
4801	444.3566136	18.33723017	0.415738204	0.082222037	50
5001	444.3566136	18.18418842	0.652844185	0.086787514	50
5201	444.3566136	18.41985222	0.500221168	0.086117708	50
5401	444.3566136	18.33652278	0.415738204	0.082590293	50
5601	444.3566136	18.3859554	0.65185067	0.084989722	50
5801	444.3566136	18.29188356	0.472938462	0.084879814	50
6001	444.3566136	18.29242084	0.978475055	0.086119242	50
6201	444.3566136	18.38316476	0.532737814	0.083887602	50
6401	444.3566136	18.21327288	0.620894087	0.085072844	50
6601	444.3566136	18.36588048	0.454459966	0.086029659	50
6801	444.3566136	18.37361891	0.638738246	0.086800033	50
7001	444.3566136	18.30147478	0.415738204	0.084886243	50
7201	444.3566136	18.36697864	0.499302001	0.085542481	50
7401	444.3566136	18.3421227	0.420287779	0.08447551	50
7601	444.3566136	18.21909449	0.440086914	0.083580335	50
7801	444.3566136	18.39283454	0.677626089	0.085728454	50
8001	444.3566136	18.29448241	0.415738204	0.083942177	50
8201	444.3566136	18.36319909	0.415738204	0.083705487	50
8401	444.3566136	18.35140614	0.426691172	0.084452553	50
8601	444.3566136	18.4120754	0.431437596	0.085098269	50
8801	444.3566136	18.2615922	0.430020302	0.082735386	50
9001	444.3566136	18.22906001	0.415738204	0.084327805	50
9201	444.3566136	18.32386134	0.415738204	0.082660346	50
9401	444.3566136	18.27934556	0.415738204	0.083449423	50
9601	444.3566136	18.31540764	0.751104024	0.084709098	50
9801	444.3566136	18.42363056	0.415738204	0.08155584	50
10001	444.3566136	18.3940308	0.57640483	0.085618056	50
1	444.0929041	27.35276812	47.25954609	1.684721774	60
201	444.0929041	19.77510481	6.542485336	0.260280602	60
401	444.0929041	19.27767505	3.915901726	0.168276404	60
601	444.0929041	19.1944896	2.840031521	0.126490297	60
801	444.0929041	19.1820522	2.228395703	0.101861346	60
1001	444.0929041	19.04045402	1.833843297	0.094855123	60
1201	444.0929041	18.99092976	1.558220986	0.091844526	60
1401	444.0929041	18.93272632	1.354798074	0.087187272	60
1601	444.0929041	18.91105215	1.198490898	0.082969423	60
1801	444.0929041	18.91233315	1.074629321	0.081154969	60
2001	444.0929041	19.09016813	0.974060874	0.082710523	60
2201	444.0929041	18.94558276	0.890779609	0.0836792	60
2401	444.0929041	19.05864767	0.820680942	0.078665219	60
2601	444.0929041	18.7912194	0.760864418	0.076801191	60
2801	444.0929041	18.96195484	0.709222324	0.076040647	60
3001	444.0929041	18.94344535	0.664186178	0.077641521	60
3201	444.0929041	18.88783051	0.624564647	0.076706481	60
3401	444.0929041	18.85977971	0.589436618	0.074678885	60
3601	444.0929041	18.88707865	0.558078697	0.074665787	60
3801	444.0929041	18.92140967	0.529914855	0.076445781	60
4001	444.0929041	18.96525163	0.504480724	0.079390697	60
4201	444.0929041	18.94980645	0.481397792	0.076487246	60
4401	444.0929041	18.85247687	0.531927268	0.07926947	60
4601	444.0929041	18.93651803	0.978564624	0.074885937	60
4801	444.0929041	18.87397219	0.446906851	0.074818776	60
5001	444.0929041	18.831961	0.437333108	0.077047322	60
5201	444.0929041	18.92675122	0.514384688	0.073739537	60
5401	444.0929041	18.96418951	0.42020075	0.072628855	60
5601	444.0929041	18.91034763	0.412488156	0.073051244	60
5801	444.0929041	18.9161255	0.40531509	0.0736479	60
6001	444.0929041	18.94270603	0.445000693	0.075432113	60
6201	444.0929041	18.95258099	0.393945999	0.074265828	60
6401	444.0929041	18.92671741	0.389876465	0.073064249	60
6601	444.0929041	18.84748458	0.419597625	0.07501348	60
6801	444.0929041	18.86494055	0.475108317	0.072819116	60
7001	444.0929041	18.91255565	0.409492349	0.074318504	60
7201	444.0929041	18.88431553	0.429134894	0.073528093	60
7401	444.0929041	18.83718498	0.474217197	0.074614327	60
7601	444.0929041	19.03731105	0.475364935	0.073811754	60
7801	444.0929041	18.84856229	0.389876465	0.074565769	60
8001	444.0929041	18.84919123	0.520703553	0.076184421	60
8201	444.0929041	18.88569554	0.705224054	0.07565238	60
8401	444.0929041	18.80569822	0.473018799	0.076048156	60
8601	444.0929041	18.95702252	0.3996175	0.073510723	60
8801	444.0929041	18.9359816	0.469625464	0.074217968	60
9001	444.0929041	18.84975999	0.425850228	0.074631631	60
9201	444.0929041	18.90325881	0.421806009	0.079476743	60
9401	444.0929041	18.93418015	0.389876465	0.077562604	60
9601	444.0929041	18.80760109	0.389876465	0.071494316	60
9801	444.0929041	18.90213417	0.389876465	0.074557741	60
10001	444.0929041	18.81594016	0.389876465	0.074819953	60
1	444.1931067	27.0148563	34.96774473	1.461449525	70
201	444.1931067	19.57824657	5.854261905	0.242332173	70
401	444.1931067	19.04095247	3.647897744	0.146401079	70
601	444.1931067	18.73740563	2.654771201	0.115470818	70
801	444.1931067	18.73837495	2.089979551	0.100113783	70
1001	444.1931067	18.665093	1.72556991	0.090963775	70
1201	444.1931067	18.71600363	1.470969358	0.08868003	70
1401	444.1931067	18.68096691	1.283043048	0.080409312	70
1601	444.1931067	18.5833817	1.138632561	0.080943979	70
1801	444.1931067	18.55972776	1.02419162	0.080521196	70
2001	444.1931067	18.54668703	0.931267901	0.076750363	70
2201	444.1931067	18.56008408	0.85431437	0.074011129	70
2401	444.1931067	18.43657017	0.789539778	0.076517663	70
2601	444.1931067	18.69794463	0.734264913	0.080595122	70
2801	444.1931067	18.61475874	0.686542731	0.077848847	70
3001	444.1931067	18.51585803	0.644924242	0.072332465	70
3201	444.1931067	18.58831271	0.608308833	0.07631145	70
3401	444.1931067	18.65177614	0.575845502	0.072608848	70
3601	444.1931067	18.51773967	0.546865895	0.072988683	70
3801	444.1931067	18.54282294	0.520837796	0.073112736	70
4001	444.1931067	18.63951954	0.497332148	0.074806024	70
4201	444.1931067	18.48547004	0.475999213	0.077120702	70
4401	444.1931067	18.57506186	0.456551049	0.072783814	70
4601	444.1931067	18.57440679	0.438748445	0.074299485	70
4801	444.1931067	18.51255111	0.422391025	0.074316163	70
5001	444.1931067	18.49343547	0.407309677	0.070671147	70
5201	444.1931067	18.6035004	0.393360683	0.071793911	70
5401	444.1931067	18.48766173	0.380421128	0.073278138	70
5601	444.1931067	18.61945476	0.368385262	0.0731917	70
5801	444.1931067	18.63621599	0.357161611	0.072062864	70
6001	444.1931067	18.57697068	0.346670643	0.072309241	70
6201	444.1931067	18.65699717	0.336842881	0.070771566	70
6401	444.1931067	18.62773347	0.51712996	0.073263065	70
6601	444.1931067	18.57387192	0.363764342	0.074080954	70
6801	444.1931067	18.52641467	0.385673434	0.072825617	70
7001	444.1931067	18.61325461	1.135417451	0.072834485	70
7201	444.1931067	18.55897473	0.361818944	0.072571149	70
7401	444.1931067	18.54646412	0.382787836	0.072623263	70
7601	444.1931067	18.65645236	0.303027789	0.071921726	70
7801	444.1931067	18.58392332	0.471975736	0.072205016	70
8001	444.1931067	18.54625542	0.495000682	0.072051323	70
8201	444.1931067	18.62904678	0.463273532	0.071207064	70
8401	444.1931067	18.63429703	0.303464622	0.072087122	70
8601	444.1931067	18.44344688	0.316455545	0.071905509	70
8801	444.1931067	18.62428572	0.303027789	0.070824357	70
9001	444.1931067	18.52747673	0.366881813	0.071255762	70
9201	444.1931067	18.57684289	0.370888132	0.072001233	70
9401	444.1931067	18.60755911	0.609202029	0.073178881	70
9601	444.1931067	18.47943788	0.32742844	0.070698649	70
9801	444.1931067	18.48748762	0.40228951	0.073496178	70
10001	444.1931067	18.52014989	0.327119236	0.070593448	70
1	499.9652451	25.603099	25.81519485	1.059400986	80
201	444.4507673	19.62033584	3.982393929	0.182091932	80
401	444.4507673	19.26081174	2.186879811	0.118948003	80
601	444.4507673	19.00683734	1.486580137	0.104459993	80
801	444.4507673	18.9490132	1.213047014	0.092188591	80
1001	444.4507673	19.06210903	1.105177191	0.086169162	80
1201	444.4507673	18.91988731	0.747393287	0.080887041	80
1401	444.4507673	19.01360953	0.701502241	0.082998899	80
1601	444.4507673	18.90840044	0.747941773	0.078533517	80
1801	444.4507673	18.92894323	0.575461878	0.077915244	80
2001	444.4507673	18.74762281	0.515595711	0.078484449	80
2201	444.4507673	18.89592339	0.530381089	0.076802473	80
2401	444.4507673	18.86806847	0.438135359	0.07659125	80
2601	444.4507673	18.74225296	0.425755455	0.076752639	80
2801	444.4507673	18.84312645	0.599238753	0.078666519	80
3001	444.4507673	18.91858192	0.447367766	0.0756001	80
3201	444.4507673	18.7613309	0.647040211	0.076673109	80
3401	444.4507673	18.83118832	0.392244792	0.076444659	80
3601	444.4507673	18.90058159	0.390128953	0.077525852	80
3801	444.4507673	18.76224424	0.370811962	0.078836184	80
4001	444.4507673	18.78487238	0.440431242	0.076181072	80
4201	444.4507673	18.87797315	0.403810341	0.076715489	80
4401	444.4507673	18.87708379	0.360526887	0.074556909	80
4601	444.4507673	18.81446178	0.386301046	0.075046053	80
4801	444.4507673	18.903579	0.605564945	0.079180045	80
5001	444.4507673	18.9381079	0.330913822	0.073959708	80
5201	444.4507673	18.86473322	0.352352604	0.076689336	80
5401	444.4507673	18.9676215	0.376197738	0.074869734	80
5601	444.4507673	18.91895971	0.330913822	0.075824074	80
5801	444.4507673	18.84584768	0.383894659	0.076077627	80
6001	444.4507673	18.89320204	0.3537227	0.075594023	80
6201	444.4507673	18.87947831	0.552822007	0.077832908	80
6401	444.4507673	18.78450373	0.422217547	0.076604724	80
6601	444.4507673	18.85974563	0.438498705	0.076768341	80
6801	444.4507673	18.8996442	0.368365171	0.076402355	80
7001	444.4507673	18.78955252	0.466557038	0.075868238	80
7201	444.4507673	18.8703373	0.330913822	0.074327061	80
7401	444.4507673	18.90757268	0.339883971	0.076831991	80
7601	444.4507673	18.78447397	0.484070519	0.075912694	80
7801	444.4507673	18.84800181	0.369302524	0.076275447	80
8001	444.4507673	18.7580437	0.419859263	0.077827976	80
8201	444.4507673	18.95489533	0.330913822	0.073620354	80
8401	444.4507673	18.91899134	0.364479856	0.076949774	80
8601	444.4507673	18.77467467	0.394963779	0.076254374	80
8801	444.4507673	18.94679404	0.346889772	0.077537222	80
9001	444.4507673	18.80704026	0.424972417	0.075123089	80
9201	444.4507673	18.96714176	0.948128124	0.082867011	80
9401	444.4507673	18.91159666	0.681114945	0.07761663	80
9601	444.4507673	18.78982842	0.358328615	0.076715522	80
9801	444.4507673	18.77564739	0.330913822	0.076641802	80
10001	444.4507673	18.93049458	0.330913822	0.075400501	80
1	444.3973831	25.52168102	25.67599762	0.960547123	90
201	444.3973831	19.67163275	4.026682686	0.182038009	90
401	444.3973831	19.19502126	2.327358411	0.117878916	90
601	444.3973831	18.94162336	1.559623012	0.101312518	90
801	444.3973831	18.98634583	1.23529745	0.094430253	90
1001	444.3973831	18.88114293	0.954291769	0.089871041	90
1201	444.3973831	18.91325506	0.855834613	0.08356545	90
1401	444.3973831	18.7411747	0.743580741	0.08472578	90
1601	444.3973831	18.87959417	0.670371911	0.082629538	90
1801	444.3973831	18.9669674	0.61498499	0.080932946	90
2001	444.3973831	18.7784002	0.721399068	0.081381046	90
2201	444.3973831	18.84391468	0.53275109	0.078874942	90
2401	444.3973831	18.92368191	0.519137717	0.079061218	90
2601	444.3973831	18.86384675	0.474625489	0.077737276	90
2801	444.3973831	18.83210202	0.451516521	0.07958234	90
3001	444.3973831	18.8219255	0.501149631	0.080782632	90
3201	444.3973831	18.84447261	0.432646891	0.078672334	90
3401	444.3973831	18.80034881	0.408315795	0.077686619	90
3601	444.3973831	18.7907442	0.514169382	0.079183586	90
3801	444.3973831	18.75730755	0.422956526	0.080543593	90
4001	444.3973831	18.90066156	0.500641774	0.077175308	90
4201	444.3973831	18.91918875	0.399173467	0.076506522	90
4401	444.3973831	18.88487373	0.399173467	0.078558404	90
4601	444.3973831	18.91580018	0.399173467	0.079406539	90
4801	444.3973831	18.88665343	0.586094164	0.080097849	90
5001	444.3973831	18.76598546	0.406335662	0.079144739	90
5201	444.3973831	18.78902101	0.399173467	0.078869005	90
5401	444.3973831	18.79899725	0.399173467	0.077153655	90
5601	444.3973831	18.9108273	0.399173467	0.079633854	90
5801	444.3973831	18.73051864	0.399173467	0.080311086	90
6001	444.3973831	18.91972467	0.399173467	0.078418944	90
6201	444.3973831	18.80693191	0.402394434	0.07715908	90
6401	444.3973831	18.84169908	0.399173467	0.076107227	90
6601	444.3973831	18.75021207	0.411308392	0.078595723	90
6801	444.3973831	18.82973794	0.399173467	0.077921648	90
7001	444.3973831	18.77278561	0.399173467	0.076174902	90
7201	444.3973831	18.79636394	0.399173467	0.076548777	90
7401	444.3973831	18.89302996	0.399173467	0.076921549	90
7601	444.3973831	18.82287106	0.451415651	0.078534973	90
7801	444.3973831	18.78860258	0.399173467	0.078630642	90
8001	444.3973831	18.71688797	0.399173467	0.077989601	90
8201	444.3973831	18.9642354	0.555052939	0.078823043	90
8401	444.3973831	18.91885788	0.549502323	0.079536307	90
8601	444.3973831	18.85854438	0.399173467	0.077212584	90
8801	444.3973831	18.75038476	0.919453253	0.07991133	90
9001	444.3973831	18.87162006	0.43846378	0.08104938	90
9201	444.3973831	18.88827453	0.434172595	0.077048759	90
9401	444.3973831	18.86670465	0.399173467	0.076414679	90
9601	444.3973831	18.90544084	0.498610559	0.079546562	90
9801	444.3973831	18.88892852	0.399173467	0.077348634	90
10001	444.3973831	18.84341698	0.399173467	0.075447571	90
1	444.2819702	23.94989531	45.63294492	2.125081481	100
201	444.2819702	19.25930694	7.597614747	0.376314052	100
401	444.2819702	18.68323261	4.08967329	0.20855574	100
601	444.2819702	18.78174304	2.931235957	0.163913673	100
801	444.2819702	18.63182427	2.253874404	0.142554811	100
1001	444.2819702	18.5464469	1.889127318	0.129398195	100
1201	444.2819702	18.52839274	1.451855746	0.123732483	100
1401	444.2819702	18.45225018	1.319484394	0.117792322	100
1601	444.2819702	18.5305654	1.220194376	0.114083824	100
1801	444.2819702	18.51543751	0.95696175	0.123711553	100
2001	444.2819702	18.46012625	0.867907319	0.1173799	100
2201	444.2819702	18.40688425	0.911653216	0.106197002	100
2401	444.2819702	18.64437593	0.934882224	0.12026457	100
2601	444.2819702	18.58076277	0.679119268	0.108269121	100
2801	444.2819702	18.54734311	0.726680349	0.104701033	100
3001	444.2819702	18.53313551	0.593509369	0.101021303	100
3201	444.2819702	18.48748061	0.558423938	0.103367498	100
3401	444.2819702	18.43779676	0.527317555	0.108157099	100
3601	444.2819702	18.48152846	0.626459426	0.116050982	100
3801	444.2819702	18.4509677	0.521243572	0.102710582	100
4001	444.2819702	18.54272009	1.075550491	0.101368296	100
4201	444.2819702	18.49071958	0.457407128	0.102580904	100
4401	444.2819702	18.56453292	0.522853639	0.107736205	100
4601	444.2819702	18.41800667	0.478807636	0.099582903	100
4801	444.2819702	18.4939969	0.534181352	0.105443765	100
